"text","favorited","favoriteCount","replyToSN","created","truncated","replyToSID","id","replyToUID","statusSource","screenName","retweetCount","isRetweet","retweeted","longitude","latitude"
"The slide down the slippery slope begins: https://t.co/CKwtHClpHq

Aadhar is not even meant to be proof of citizens… https://t.co/Zxth2lVqPR",FALSE,3553,NA,2020-02-19 03:11:11,TRUE,NA,"1229966632912486401",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",1106,FALSE,FALSE,NA,NA
"RT @jijoy_matt: It's still possible in Today's India<U+0001F1EE><U+0001F1F3>. When Rajeshwari's parents passed away, she was 7years old&amp;arrived at Abdulla's home…",FALSE,0,NA,2020-02-18 18:40:39,FALSE,NA,"1229838152291893251",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",3362,TRUE,FALSE,NA,NA
"“The war against democracy begins by the destruction of the democratic temper, the democratic method &amp;the democrati… https://t.co/88rSScexqU",FALSE,2856,NA,2020-02-18 17:01:22,TRUE,NA,"1229813167494090752",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",531,FALSE,FALSE,NA,NA
"Wonderful to see a foreigner's enthusiasm, curiosity &amp; respect for our Thiruvananthapuram vegetarian food! Over 2.1… https://t.co/C1zaMO3Hzl",FALSE,650,NA,2020-02-18 15:44:06,TRUE,NA,"1229793723451465728",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",94,FALSE,FALSE,NA,NA
"RT @BharatTiwari: <U+0939><U+0930> <U+0924><U+0930><U+0939> <U+092C><U+093F><U+0916><U+0930><U+0947> <U+0939><U+0941><U+090F> <U+0939><U+0948><U+0902>
<U+0907><U+0938> <U+0924><U+0930><U+0939> <U+092C><U+093F><U+091B><U+0921><U+093C><U+0947> <U+0939><U+0941><U+090F> <U+0939><U+0948><U+0902>

<U+0906><U+092C> <U+0913> <U+0926><U+093E><U+0928><U+093E> <U+0915><U+0939><U+093E><U+0901> <U+0939><U+0948>
<U+0916><U+094B><U+091C><U+0928><U+0947> <U+0928><U+093F><U+0915><U+0932><U+0947> <U+0939><U+0941><U+090F> <U+0939><U+0948><U+0902>

<U+0906><U+0917> <U+0939><U+0948> <U+091A><U+093E><U+0930><U+094B><U+0902> <U+0924><U+0930><U+092B>
<U+0930><U+093E><U+0938><U+094D><U+0924><U+0947> <U+091C><U+0932><U+0924><U+0947> <U+0939><U+0941><U+090F> <U+0939><U+0948><U+0902>…",FALSE,0,NA,2020-02-18 15:17:55,FALSE,NA,"1229787131876265984",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",34,TRUE,FALSE,NA,NA
"Our brand of ultra-nationalist aggressive journalism has now become an international embarrassment. “The nation wan… https://t.co/wlTpI2e4Ft",FALSE,14516,NA,2020-02-18 12:03:18,TRUE,NA,"1229738155126902784",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",3919,FALSE,FALSE,NA,NA
"This is absurd: https://t.co/2eSl86WItL My friend @DrAMSinghvi is welcome to disagree with me. Happy to inform… https://t.co/P5IP2v93F9",FALSE,2962,NA,2020-02-18 09:59:21,TRUE,NA,"1229706961756676096",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",444,FALSE,FALSE,NA,NA
"RT @ShibuBabyJohn1: I couldn't agree more @ShashiTharoor. The way @Debbie_abrahams was insulted needs to be condemned. This government is h…",FALSE,0,NA,2020-02-18 08:43:33,FALSE,NA,"1229687887970459648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",67,TRUE,FALSE,NA,NA
"Our @AipcKochi VP, @henryaustin0, won the social responsibility award from the E-Unnathi trust for the good work he… https://t.co/aoNYvZpATy",FALSE,242,NA,2020-02-17 19:26:06,TRUE,NA,"1229487201311870976",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",40,FALSE,FALSE,NA,NA
"With the Kovalam Football Club team after I watched their  League match against Kochi this evening. it was a goalle… https://t.co/NQJTRZzA5A",FALSE,903,NA,2020-02-17 19:06:26,TRUE,NA,"1229482252741955585",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",71,FALSE,FALSE,NA,NA
"RT @KumariRukshmani: <U+0928><U+0947><U+0939><U+0930><U+0942> <U+091C><U+0940> <U+0939><U+0930> <U+092E><U+0939><U+0940><U+0928><U+0947> <U+0928><U+0947><U+0924><U+093E><U+091C><U+0940> <U+0938><U+0941><U+092D><U+093E><U+0937> <U+0915><U+0940> <U+092C><U+0947><U+091F><U+0940> <U+0915><U+094B> <U+0906><U+0930><U+094D><U+0925><U+093F><U+0915> <U+092E><U+0926><U+0926> <U+092D><U+0947><U+091C><U+0924><U+0947> <U+0930><U+0939><U+0947>, <U+092A><U+0930> <U+0935><U+093F><U+091C><U+094D><U+091E><U+093E><U+092A><U+0928> <U+0928><U+0939><U+0940><U+0902> <U+0915><U+093F><U+092F><U+093E>!  @priyankagandhi @RahulGandhi @…",FALSE,0,NA,2020-02-17 17:33:41,FALSE,NA,"1229458912958500864",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",1104,TRUE,FALSE,NA,NA
"RT @KarlreMarks: ""The more viral the tweet, the more idiotic the replies."" Early 21st century proverb.",FALSE,0,NA,2020-02-17 17:30:38,FALSE,NA,"1229458146071941127",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",130,TRUE,FALSE,NA,NA
"RT @praful_patel: Yes my friend, I will get him an opportunity. Thank you for the good suggestion.

@ShashiTharoor @IndianFootball",FALSE,0,NA,2020-02-17 15:27:34,FALSE,NA,"1229427172843982848",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",88,TRUE,FALSE,NA,NA
"How ready are we in India for the coronavirus? I ask in @SCMPNews : https://t.co/AsnDvrjwfO",FALSE,782,NA,2020-02-17 14:23:37,FALSE,NA,"1229411079265996800",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",140,FALSE,FALSE,NA,NA
"i find it ironic that some of the same people who applauded me for going to Britain as an Indian MP&amp; telling them o… https://t.co/9KRV7gjB9l",FALSE,11712,NA,2020-02-17 14:22:07,TRUE,NA,"1229410701770248194",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",1951,FALSE,FALSE,NA,NA
"Lest you imagine my typical day consists entirely of speeches &amp; public events, I’ve received 80 constituents at hom… https://t.co/T5Tqrg9Wjc",FALSE,716,NA,2020-02-17 14:05:57,TRUE,NA,"1229406632720732163",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",70,FALSE,FALSE,NA,NA
"Addressed the Mar Theopholus Teachers’Training College on the challenges &amp; potential of higher education, &amp; launche… https://t.co/5X872yv40S",FALSE,213,NA,2020-02-17 14:01:41,TRUE,NA,"1229405561147445248",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",31,FALSE,FALSE,NA,NA
"Officially inaugurated Thiruvananthapuram’s newest hotspot— “Longtime” in Jawahar Nagar. It’s an amazing combinatio… https://t.co/dNJd9674T0",FALSE,278,NA,2020-02-17 13:58:05,TRUE,NA,"1229404655362412545",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",48,FALSE,FALSE,NA,NA
"Inaugurated the logo of the National ShortFilm Festival which will take place in Thiruvananthapuram Feb 23-26, orga… https://t.co/oSa31E9hug",FALSE,194,NA,2020-02-17 13:54:43,TRUE,NA,"1229403807907401729",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",25,FALSE,FALSE,NA,NA
"Inaugurated this morning the <U+2066>@nehruyuvakendra<U+2069>’s Kashmiri Youth Exchange Programme with Kerala. 140 Kashmiri youth… https://t.co/ELolYypJ6B",FALSE,255,NA,2020-02-17 13:52:33,TRUE,NA,"1229403263688044544",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",34,FALSE,FALSE,NA,NA
"Fantastic @TS_SinghDeo ! You in Chhattisgarh exemplify that @INCIndia-ruled states will show the way to the rest of… https://t.co/IvUO3cyfWp",FALSE,963,NA,2020-02-17 12:02:07,TRUE,NA,"1229375471285985280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",201,FALSE,FALSE,NA,NA
"If things are fine in #Kashmir, shouldn't the Govt encourage critics to witness the situation themselves to put the… https://t.co/Cjbqw2a83K",FALSE,924,NA,2020-02-17 11:10:41,TRUE,NA,"1229362528230072320",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",208,FALSE,FALSE,NA,NA
"British MP Who Criticised Govt on J&amp;K Stopped At Airport: conduct really unworthy of a democracy &amp;guaranteed to giv… https://t.co/DBuMQ4iyqj",FALSE,9261,NA,2020-02-17 11:06:13,TRUE,NA,"1229361404471201792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",2711,FALSE,FALSE,NA,NA
"RT @ManishTewari: deal with revolt against entitlement across country-especially among Youth?
6. How should INC be reconverted from elector…",FALSE,0,NA,2020-02-17 05:58:02,FALSE,NA,"1229283847566553088",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",87,TRUE,FALSE,NA,NA
"Excellent questions @ManishTewari! @ProfCong is conducting a similar exercise nationwide. https://t.co/MIYOzniQOd",FALSE,1163,NA,2020-02-17 05:56:18,FALSE,NA,"1229283410151006209",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",150,FALSE,FALSE,NA,NA
"What an amazing talent! He could turn out to be Indian football’s answer to @sachin_rt or @PrithviShaw — the child… https://t.co/K4MxS6rG5g",FALSE,6409,NA,2020-02-16 16:50:35,TRUE,NA,"1229085675963572224",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",1115,FALSE,FALSE,NA,NA
"Had a serendipitous meeting at Krithi with gay Afghan author Nemat Sadat, whose first novel “The Carpet Weaver” is… https://t.co/TbkDGgJmDg",FALSE,1724,NA,2020-02-16 16:27:59,TRUE,NA,"1229079988990668806",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",146,FALSE,FALSE,NA,NA
"Enjoyed speaking (in English) at a great closing session of Krithi on the theme “Who is an Indian?” &amp; took a large… https://t.co/frafSFbiMk",FALSE,637,NA,2020-02-16 15:40:17,TRUE,NA,"1229067984548708354",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",68,FALSE,FALSE,NA,NA
"Had a good visit to “Krithi”, the Kerala Government’s International Festival of Books &amp; Authors. Excellent exhibiti… https://t.co/pyqWg831cF",FALSE,436,NA,2020-02-16 15:23:02,TRUE,NA,"1229063643897008130",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",46,FALSE,FALSE,NA,NA
"RT @jijoy_matt: Dr @ShashiTharoor recites the poem ""First they came for the socialists,...Then they came for me—and there was no one left t…",FALSE,0,NA,2020-02-16 14:17:35,FALSE,NA,"1229047172940759040",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",181,TRUE,FALSE,NA,NA
"Congratulations to the Thiruvananthapuram District Panchayat on winning the Best Panchayat Award again!
https://t.co/enqaC3mZ6d",FALSE,1606,NA,2020-02-16 10:34:11,FALSE,NA,"1228990954729656320",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",174,FALSE,FALSE,NA,NA
"Unfortunately in India the votaries of a single language have never understood the value of celebrating our linguis… https://t.co/qxNAgD7KLM",FALSE,941,NA,2020-02-16 08:29:41,TRUE,NA,"1228959623803092993",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",154,FALSE,FALSE,NA,NA
"Excellent piece by KaranThapar on how Bangladesh is outperforming India. The unfortunate statement by MoS MHA has c… https://t.co/kAFCZpJ2VJ",FALSE,4926,NA,2020-02-16 07:52:21,TRUE,NA,"1228950227610042370",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",1269,FALSE,FALSE,NA,NA
"Why the Govt's claims about their tax cut won't stand up to careful scrutiny: @pravchak takes you through the numbe… https://t.co/vQjhNJsv9q",FALSE,455,NA,2020-02-16 07:12:00,TRUE,NA,"1228940072147308544",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",91,FALSE,FALSE,NA,NA
"Am now in Kochi to address Krithi (the Kerala Govt’s annual literary festival) on “Who is an Indian?” &amp;to interact… https://t.co/jj8ty7Sa29",FALSE,420,NA,2020-02-16 05:05:17,TRUE,NA,"1228908181708951552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",52,FALSE,FALSE,NA,NA
"Rajasthan shows second highest fall in infant mortality rate: more good news from <U+2066>@INCIndia<U+2069> -run Rajasthan state.… https://t.co/5lbxxSi4qi",FALSE,1424,NA,2020-02-16 04:56:15,TRUE,NA,"1228905910082273280",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",354,FALSE,FALSE,NA,NA
"RT @runcaralisarun: 12 years CM of Gujarat 
6 years PM of India.

Still needs a wall to hide the Gujarat Model ?",FALSE,0,NA,2020-02-16 04:54:40,FALSE,NA,"1228905510306369541",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",12159,TRUE,FALSE,NA,NA
"Uttar Pradesh admits to 12.5 lakh more unemployed in last 2 years. I guess “UP” stands for “Unemployed People”. The… https://t.co/kBVpo8jfGP",FALSE,7781,NA,2020-02-16 04:54:13,TRUE,NA,"1228905396036747264",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",2136,FALSE,FALSE,NA,NA
"CCTV footage has emerged showing police assaulting Jamia students without provocation. Horrifying. Exemplary punish… https://t.co/ysSoYorUKw",FALSE,10552,NA,2020-02-16 04:51:09,TRUE,NA,"1228904626994335744",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",3282,FALSE,FALSE,NA,NA
"Ended long day of Bangalore events w/a marvellous interaction on the overflowing lawns of the CatholicClub. Great q… https://t.co/R2dBqsQwrH",FALSE,150,NA,2020-02-16 04:39:49,TRUE,NA,"1228901775064748033",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",28,FALSE,FALSE,NA,NA
"Enjoyed an informal interaction on the theme of “Dialogue”(&amp;dangers of its absence) w/191 Bishops assembled for the… https://t.co/uE9AFJDUcZ",FALSE,214,NA,2020-02-16 04:35:41,TRUE,NA,"1228900734755696641",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",30,FALSE,FALSE,NA,NA
"At the 34th conclave of the Catholic Bishops’Conference of India inBangalore, had the rare privilege of lunching w/… https://t.co/X8q2AgBG8J",FALSE,419,NA,2020-02-16 04:16:05,TRUE,NA,"1228895800240902147",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",52,FALSE,FALSE,NA,NA
"Addressed the Convocation of St John’s National Academy of Health Sciences, one of the nation’s top medical college… https://t.co/HllF11nGIr",FALSE,271,NA,2020-02-16 03:58:19,TRUE,NA,"1228891332220870656",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",39,FALSE,FALSE,NA,NA
"Urging Bihar @INCIndia colleagues to take up this matter so that everybody ‘recognises’ the minister from now on!… https://t.co/w5OmA9cz6c",FALSE,2226,NA,2020-02-16 03:48:14,TRUE,NA,"1228888794004246530",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",537,FALSE,FALSE,NA,NA
"On our Home Minister’s wilful misreading of history &amp; selective quoting of Mahatma Gandhi: https://t.co/JLUxkMEYY0",FALSE,5332,NA,2020-02-15 18:39:53,FALSE,NA,"1228750794297495552",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",1293,FALSE,FALSE,NA,NA
"Perfect answer to trolls!
""<U+0925><U+0930><U+0942><U+0930>"" <U+092C><U+0941><U+0930><U+093E> <U+0928> <U+092E><U+093E><U+0928> <U+091C><U+094B> Trolls <U+092C><U+0941><U+0930><U+093E> <U+0915><U+0939><U+0947><U+0902>
<U+0910><U+0938><U+093E> <U+092D><U+0940> <U+0915><U+094B><U+0908> <U+0939><U+0948> <U+0915><U+093F> <U+0938><U+092C> <U+0905><U+091A><U+094D><U+091B><U+093E> <U+0915><U+0939><U+0947><U+0902> <U+091C><U+093F><U+0938><U+0947>
Remembering Mir… https://t.co/fvqvm0B8ex",FALSE,1795,NA,2020-02-15 09:21:52,TRUE,NA,"1228610366499721216",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",237,FALSE,FALSE,NA,NA
"RT @samirsaran: #TheNewWorldDisorder: @ShashiTharoor and I argue that the world order has always been defined by the spirit of Darwinism: t…",FALSE,0,NA,2020-02-15 09:15:59,FALSE,NA,"1228608884060803072",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",67,TRUE,FALSE,NA,NA
"Kerala is opening up to Japan, says CM @vijayanpinarayi : https://t.co/KZRHR9Zsai",FALSE,1672,NA,2020-02-15 05:56:08,FALSE,NA,"1228558590455083008",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",188,FALSE,FALSE,NA,NA
"These are marvellous short (very short) stories tweeted by @DineshSinghEDU. Must read. How to pack a punch in your… https://t.co/GKrdlzBUwZ",FALSE,290,NA,2020-02-15 04:12:48,TRUE,NA,"1228532589205409792",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",47,FALSE,FALSE,NA,NA
"RT @ishaantharoor: Ah, the missing verses of the Emma Lazarus poem.",FALSE,0,NA,2020-02-15 04:10:28,FALSE,NA,"1228531998739709958",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",57,TRUE,FALSE,NA,NA
"Faster Than Usain Bolt? Karnataka Man Running With Buffaloes Covers 100 Metres in Just 9.55 Seconds. I urge the Ath… https://t.co/t2mIzDZgLp",FALSE,41752,NA,2020-02-15 04:00:41,TRUE,NA,"1228529536607776768",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",7694,FALSE,FALSE,NA,NA
"RT @jijoy_matt: ""In an air-conditioned Primeministerial office or from an air-conditioned plane, it’s sometimes difficult to tell fakeeri f…",FALSE,0,NA,2020-02-14 20:52:06,FALSE,NA,"1228421681166737409",NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","ShashiTharoor",617,TRUE,FALSE,NA,NA
"RT @ShashiTharoor: It’s clear the six-month ban on <U+2066>@kunalkamra88<U+2069> went well beyond the rules: hats off to the <U+2066>@IndiGo6E<U+2069> Pilot who had th…",FALSE,0,NA,2020-02-14 19:15:10,FALSE,NA,"1228397287652507648",NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","ShashiTharoor",2521,TRUE,FALSE,NA,NA
